source_plot,split,instance_id,safe_reject,coverage_critical,counted_negative,redundant_positive,protected_unknown
G2W,train,355,True,False,True,False,False
G2W,train,356,True,False,True,False,False
G2W,train,357,True,False,True,False,False
G2W,train,358,True,False,True,False,False
G2W,train,359,True,False,True,False,False
G2W,train,360,True,False,True,False,False
G2W,train,361,False,True,False,False,False
G2W,train,362,False,False,False,False,True
G2W,train,363,False,True,False,False,False
G2W,train,364,True,False,True,False,False
G2W,train,365,True,False,True,False,False
G2W,train,366,True,False,True,False,False
G2W,train,367,False,True,False,False,False
G2W,train,368,True,False,True,False,False
G2W,train,369,True,False,True,False,False
G2W,train,370,False,True,False,False,False
G2W,train,371,True,False,True,False,False
G2W,train,372,False,True,False,False,False
G2W,train,373,True,False,True,False,False
G2W,train,374,False,True,False,False,False
G2W,train,375,False,True,False,False,False
G2W,train,376,True,False,True,False,False
G2W,train,377,True,False,True,False,False
G2W,train,378,True,False,True,False,False
G2W,train,379,True,False,True,False,False
G2W,train,380,True,False,True,False,False
G2W,train,381,True,False,True,False,False
G2W,train,382,True,False,True,False,False
G2W,train,383,True,False,True,False,False
G2W,train,384,True,False,True,False,False
G2W,train,385,False,True,False,False,False
G2W,train,386,False,True,False,False,False
G2W,train,387,True,False,True,False,False
G2W,train,388,True,False,True,False,False
G2W,train,389,False,True,False,False,False
G2W,train,390,True,False,True,False,False
G2W,train,391,True,False,True,False,False
G2W,train,392,False,True,False,False,False
G2W,train,393,False,False,False,False,True
G2W,train,394,True,False,True,False,False
G2W,train,395,True,False,True,False,False
G2W,train,396,False,True,False,False,False
G2W,train,397,True,False,True,False,False
G2W,train,398,False,True,False,False,False
G2W,train,399,False,True,False,False,False
G2W,train,400,True,False,True,False,False
G2W,train,401,True,False,True,False,False
G2W,train,402,True,False,True,False,False
G2W,train,403,True,False,True,False,False
G2W,train,404,False,True,False,False,False
G2W,train,405,True,False,True,False,False
G2W,train,406,True,False,True,False,False
G2W,train,407,False,True,False,False,False
G2W,train,408,True,False,True,False,False
G2W,train,409,True,False,True,False,False
G2W,train,410,False,True,False,False,False
G2W,train,411,False,False,False,False,True
G2W,train,412,True,False,True,False,False
G2W,train,413,True,False,True,False,False
G2W,train,414,True,False,True,False,False
G2W,train,415,True,False,True,False,False
G2W,train,416,False,True,False,False,False
G2W,train,417,False,True,False,False,False
G2W,train,418,True,False,True,False,False
G2W,train,419,True,False,True,False,False
G2W,train,420,False,True,False,False,False
G2W,train,421,False,True,False,False,False
G2W,train,422,True,False,True,False,False
G2W,train,423,True,False,True,False,False
G2W,train,424,False,True,False,False,False
G2W,train,425,True,False,True,False,False
G2W,train,426,True,False,True,False,False
G2W,train,427,False,True,False,False,False
G2W,train,428,False,True,False,False,False
G2W,train,429,True,False,True,False,False
G2W,train,430,True,False,True,False,False
G2W,train,431,False,True,False,False,False
G2W,train,432,False,False,False,False,True
G2W,train,433,True,False,True,False,False
G2W,train,434,True,False,True,False,False
G2W,train,435,True,False,True,False,False
G2W,train,436,False,True,False,False,False
G2W,train,437,False,True,False,False,False
G2W,train,438,True,False,True,False,False
G2W,train,439,True,False,True,False,False
G2W,train,440,True,False,True,False,False
G2W,train,441,False,True,False,False,False
G2W,train,442,True,False,True,False,False
G2W,train,443,False,False,False,False,True
G2W,train,444,True,False,True,False,False
G2W,train,445,True,False,True,False,False
G2W,train,446,True,False,True,False,False
G2W,train,447,True,False,True,False,False
G2W,train,448,False,False,False,False,True
G2W,train,449,True,False,True,False,False
G2W,train,450,True,False,True,False,False
G2W,train,451,True,False,True,False,False
G2W,train,452,True,False,True,False,False
G2W,train,453,True,False,True,False,False
G2W,train,454,True,False,True,False,False
G2W,train,455,True,False,True,False,False
G2W,train,456,True,False,True,False,False
G2W,train,457,False,True,False,False,False
G2W,train,458,True,False,True,False,False
G2W,train,459,True,False,True,False,False
G2W,train,460,False,True,False,False,False
G2W,train,461,True,False,True,False,False
G2W,train,462,False,True,False,False,False
G2W,train,463,True,False,True,False,False
G2W,train,464,False,True,False,False,False
G2W,train,465,False,False,False,False,True
G2W,train,466,False,False,False,False,True
G2W,train,467,False,True,False,False,False
G2W,train,468,True,False,True,False,False
G2W,train,469,True,False,True,False,False
G2W,train,470,True,False,True,False,False
G2W,train,471,False,True,False,False,False
G2W,train,472,True,False,True,False,False
G2W,train,473,False,True,False,False,False
G2W,train,474,False,True,False,False,False
G2W,train,475,False,True,False,False,False
G2W,train,476,True,False,True,False,False
G2W,train,477,True,False,True,False,False
G2W,train,478,True,False,True,False,False
G2W,train,479,True,False,True,False,False
G2W,train,480,False,False,False,False,True
G2W,train,481,False,True,False,False,False
G2W,train,482,True,False,True,False,False
G2W,train,483,False,True,False,False,False
G2W,train,484,True,False,True,False,False
G2W,train,485,True,False,True,False,False
G2W,train,486,False,True,False,False,False
G2W,train,487,True,False,True,False,False
G2W,train,488,True,False,True,False,False
G2W,train,489,True,False,True,False,False
G2W,train,490,True,False,True,False,False
G2W,train,491,True,False,True,False,False
G2W,train,492,False,False,False,False,True
G2W,train,493,False,True,False,False,False
G2W,train,494,True,False,True,False,False
G2W,train,495,False,True,False,False,False
G2W,train,496,True,False,True,False,False
G2W,train,497,False,True,False,False,False
G2W,train,498,True,False,True,False,False
G2W,train,499,True,False,True,False,False
G2W,train,500,False,True,False,False,False
G2W,train,501,True,False,True,False,False
G2W,train,502,True,False,True,False,False
G2W,train,503,False,True,False,False,False
G2W,train,504,False,True,False,False,False
G2W,train,505,False,True,False,False,False
G2W,train,506,True,False,True,False,False
G2W,train,507,False,False,False,False,True
G2W,train,508,False,False,False,False,True
G2W,train,509,True,False,True,False,False
G2W,train,510,True,False,True,False,False
G2W,train,511,True,False,True,False,False
G2W,train,512,True,False,True,False,False
G2W,train,513,True,False,True,False,False
G2W,train,514,True,False,True,False,False
G2W,train,515,True,False,True,False,False
G2W,train,516,True,False,True,False,False
G2W,train,517,False,False,False,False,True
G2W,train,518,True,False,True,False,False
G2W,train,519,True,False,True,False,False
G2W,train,520,True,False,True,False,False
G2W,train,521,False,True,False,False,False
G2W,train,522,True,False,True,False,False
G2W,train,523,True,False,True,False,False
G2W,train,524,True,False,True,False,False
G2W,train,525,True,False,True,False,False
G2W,train,526,True,False,True,False,False
G2W,train,527,False,True,False,False,False
G2W,train,528,True,False,True,False,False
G2W,train,529,True,False,True,False,False
G2W,train,530,False,True,False,False,False
G2W,train,531,True,False,True,False,False
G2W,train,532,True,False,True,False,False
G2W,train,533,True,False,True,False,False
G2W,train,534,True,False,True,False,False
G2W,train,535,False,True,False,False,False
G2W,train,536,True,False,True,False,False
G2W,train,537,True,False,True,False,False
G2W,train,538,False,True,False,False,False
G2W,train,539,True,False,True,False,False
G2W,train,540,False,True,False,False,False
G2W,train,541,True,False,True,False,False
G2W,train,542,False,True,False,False,False
G2W,train,543,True,False,True,False,False
G2W,train,544,True,False,True,False,False
G2W,train,545,True,False,True,False,False
G2W,train,546,True,False,True,False,False
G2W,train,547,True,False,True,False,False
G2W,train,548,True,False,True,False,False
G2W,train,549,True,False,True,False,False
G2W,train,550,True,False,True,False,False
G2W,train,551,True,False,True,False,False
G2W,train,552,True,False,True,False,False
G2W,train,553,True,False,True,False,False
G2W,train,554,True,False,True,False,False
G2W,train,555,True,False,True,False,False
G2W,train,556,True,False,True,False,False
G2W,train,557,False,True,False,False,False
G2W,train,558,True,False,True,False,False
G2W,train,559,False,False,False,False,True
G2W,train,560,False,True,False,False,False
G2W,train,561,True,False,True,False,False
G2W,train,562,True,False,True,False,False
G2W,train,563,True,False,True,False,False
G2W,train,564,True,False,True,False,False
G2W,train,565,True,False,True,False,False
G2W,train,566,False,True,False,False,False
G2W,train,567,True,False,True,False,False
G2W,train,568,True,False,True,False,False
G2W,train,569,True,False,True,False,False
G2W,train,570,False,False,False,False,True
G2W,train,571,False,True,False,False,False
G2W,train,572,True,False,True,False,False
G2W,train,573,True,False,True,False,False
G2W,train,574,True,False,True,False,False
G2W,train,575,True,False,True,False,False
G2W,train,576,False,True,False,False,False
G2W,train,577,True,False,True,False,False
G2W,train,578,True,False,True,False,False
G2W,train,579,True,False,True,False,False
G2W,train,580,True,False,True,False,False
G2W,train,581,False,True,False,False,False
G2W,train,582,True,False,True,False,False
G2W,train,583,False,True,False,False,False
G2W,train,584,True,False,True,False,False
G2W,train,585,True,False,True,False,False
G2W,train,586,True,False,True,False,False
G2W,train,587,False,True,False,False,False
G2W,train,588,True,False,True,False,False
G2W,train,589,True,False,True,False,False
G2W,train,590,True,False,True,False,False
G3N,train,1,False,True,False,False,False
G3N,train,2,False,True,False,False,False
G3N,train,3,False,True,False,False,False
G3N,train,4,False,True,False,False,False
G3N,train,5,False,True,False,False,False
G3N,train,6,False,True,False,False,False
G3N,train,7,False,True,False,False,False
G3N,train,8,False,True,False,False,False
G3N,train,9,False,True,False,False,False
G3N,train,10,False,True,False,False,False
G3N,train,11,False,True,False,False,False
G3N,train,12,False,True,False,False,False
G3N,train,13,False,True,False,False,False
G3N,train,14,False,True,False,False,False
G3N,train,15,False,True,False,False,False
G3N,train,16,False,True,False,False,False
G3N,train,17,False,True,False,False,False
G3N,train,18,False,True,False,False,False
G3N,train,19,False,True,False,False,False
G3N,train,20,False,True,False,False,False
G3N,train,21,False,True,False,False,False
G3N,train,22,False,True,False,False,False
G3N,train,23,False,True,False,False,False
G3N,train,24,False,True,False,False,False
G3N,train,25,False,True,False,False,False
G3N,train,26,False,True,False,False,False
G3N,train,27,False,True,False,False,False
G3N,train,28,False,True,False,False,False
